CS,BZO,BZO_ratio,Total_GSL,C3ratio_emmeans,Alk_emmeans,OH_emmeans,MSO_emmeans,GSOH_emmeans,lc,sc,GSOX_emmeans,Alk_OH_ratio,Ref,AOP,MAM,GSOH,Key,Classification,Classification_name,PC1,PC2,PC3,PC4,PC5,PC6,Name,Country,Lat,Long
CS77103,0.001019287,0.037746391,0.027003562,0.980999669,0.668455217,0.258079727,0.022989052,-0.214184397,0.768431029,0.169167719,0.050476004,2.590111303,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.662111876,-1.604631894,3.161213557,0.839943477,0.397183701,-5.94E-15,IP-Moc-11,ESP,41.57,-5.64
CS77104,0.001614802,0.049495694,0.0326251,-0.001802967,0.636070416,0.065629375,0.00011044,0.860612441,0.679717571,0.228689994,0.298189768,9.691855419,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.525726384,-1.256710966,-0.48488132,0.26500588,-0.432271689,-7.49E-16,IP-Moe-0,ESP,41.78,2.37
CS77105,0.000929213,0.029129158,0.031899755,0.06578916,0.605189104,0.043008908,0.000181894,0.205949259,0.823590775,0.142010745,0.351620094,14.07125003,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.651522151,-1.625994887,1.329094187,1.257008641,-0.161055,-4.16E-15,IP-Moj-0,ESP,36.76,-5.28
CS77107,0.003600281,0.11894782,0.030267734,0.035226953,0.789796996,0.171287802,0.000131803,0.838923019,0.652186118,0.206548233,0.038783399,4.610935446,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.553749551,-1.794116252,-0.368037868,-0.05211352,-1.055999639,-2.78E-16,IP-Mon-5,ESP,38.06,-4.38
CS77108,0.001840114,0.064059715,0.028724979,0.091772663,0.4799638,0.073300124,0.000213427,0.862619991,0.789152667,0.134406085,0.446522649,6.547926134,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.813113152,-0.605721048,-0.449776075,0.515353231,-0.004878398,-7.77E-16,IP-Mos-1,POR,40.04,-7.11
CS77109,0.001333993,0.064386192,0.020718619,0.016377364,0.518403449,0.256099077,0.000174178,-0.006126352,0.682116062,0.228335582,0.225323296,2.024230058,Accession,Alk,C4,NF,C4_Alk_NF,10,Butenyl,1.00831544,-1.346922639,1.978565579,1.697429851,-0.893792871,-5.55E-15,IP-Mot-0,ESP,38.19,-6.24
CS77113,0.005076921,0.206350818,0.024603348,0.984656114,-0.004646128,0.908386425,0.000134808,0.937946456,0.534368492,0.248437813,0.096124895,-0.005114704,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.804756838,2.184253939,0.028619687,0.659556508,-0.698374154,1.61E-15,Muh-2,GER,48.42,8.76
CS77114,0.001385809,0.065168896,0.021264884,1.001608313,0.800662117,0.263899815,-0.007191929,0.938110008,0.805334564,0.094091932,-0.057370003,3.033962407,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.239751762,-1.34754016,-0.304860748,-0.594822729,0.318173662,0,IP-Mun-0,ESP,40.71,-5.04
CS77119,0.009322245,0.385380858,0.024189694,0.952942056,0.056329812,0.789902056,-0.001632235,0.938110008,0.226845905,0.364458146,0.155400368,0.071312401,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.404326689,1.857755782,-0.050800707,0.622414414,-0.407864382,1.01E-15,Nar-3,AZE,38.9522,48.925
CS77121,0.007380505,0.245641049,0.030045894,0.967845936,-0.002404825,0.899063914,0.005985007,0.937946456,0.331845871,0.393037926,0.097355904,-0.00267481,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.727115773,2.187947921,0.079307204,0.564815506,-0.729514309,1.05E-15,Nar-5,AZE,38.9522,48.925
CS77122,0.001517031,0.054650993,0.027758526,0.988462788,0.636630423,0.353669943,-0.00678715,0.938110008,0.844903583,0.076379524,0.016486784,1.800069348,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.15654167,-0.660915316,-0.268998454,-0.303353201,0.257937159,1.11E-16,N??s 2,SWE,62.8815,18.4055
CS77124,0.000702531,0.038163447,0.018408479,0.973329561,0.289322555,0.119509538,-0.005774629,0.938110008,0.804078332,0.135368871,0.596942537,2.42091602,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,0.93091751,0.550249968,-0.359097875,0.431465828,1.765545612,-3.33E-16,NC-6,USA,35,-79.18
CS77125,0.003040452,0.099358974,0.030600678,0.03872243,0.64009936,0.159919275,0.000139343,0.481657767,0.692210637,0.193245586,0.199842021,4.002640445,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.045532785,-1.492234457,0.60921072,0.764130948,-0.722128863,-2.45E-15,IP-Ndc-0,ESP,37.94,-5.45
CS77126,0.0017596,0.083243903,0.021137884,0.020128457,0.503697564,0.131289826,0.000166838,1.000399596,0.658652671,0.233652901,0.364845772,3.836531566,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.57309026,-0.587083564,-0.832464746,0.285993192,-0.397891587,3.33E-16,NFA-10,UK,51.4083,-0.6383
CS77127,0.0042663,0.131147768,0.032530481,0.138106977,0.426345202,0.133424295,6.63E-05,0.886593352,0.471875776,0.381927613,0.440164182,3.195409066,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.629744553,-0.325601963,-0.474627097,0.546227054,-0.050950718,-3.33E-16,Nicas-1,ITA,38.97,16.34
CS77128,0.002990789,0.16522901,0.018100871,0.982474835,-0.004327952,0.776954642,0.010111001,0.937946456,0.464687084,0.362510952,0.217262309,-0.005570405,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.173203682,2.147187247,0.078314034,0.52626082,-0.258702568,1.39E-15,No-0,GER,51.0581,13.2995
CS77129,0.001498049,0.071775472,0.020871322,0.999951957,0.639272247,0.333228142,0.000200953,0.937946456,0.693242907,0.19646374,0.027298658,1.918422147,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.064315343,-0.649228457,-0.199570527,-0.428969885,0.311969266,2.22E-16,IP-Nog-17,ESP,40.45,-1.6
CS77130,0.001671249,0.10047318,0.016633782,0.99838943,0.304919685,0.573480275,0.007218088,0.938091166,0.747841638,0.133595292,0.114381951,0.531700389,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.169322621,0.820226858,-0.029253883,0.028054593,-0.018696801,9.99E-16,Nosov-1,RUS,51.87,80.6
CS77131,0.001967185,0.09755235,0.020165429,0.987417152,0.575485647,0.389920459,0.000147285,-0.279112754,0.562305218,0.277435207,0.034446609,1.475905235,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.073605857,-1.309572858,3.157468871,1.4693779,0.20945109,-6.44E-15,Noveg-1,RUS,51.75,80.82
CS77132,0.002829095,0.168415545,0.016798301,0.776045509,0.572111905,0.293881005,-0.003593621,0.938110008,0.570508057,0.238376371,0.13760071,1.946746794,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.400072114,-0.517202957,-0.342153104,-0.110956558,0.212894611,-8.33E-17,Noveg-2,RUS,51.77,80.85
CS77133,0.003349015,0.163000724,0.020546013,0.989269012,0.658260647,0.316432659,0.00018727,0.937946456,0.588535058,0.214156439,0.025119424,2.080255084,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.028145279,-0.737236814,-0.210704479,-0.455368764,0.321554275,5.00E-16,Noveg-3,RUS,51.73,80.86
CS77134,0.002044674,0.085580203,0.023891904,-0.002601508,0.720654663,0.141576032,0.000159355,0.986332129,0.660366915,0.216426744,0.137609951,5.090230689,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.933457272,-1.444454295,-0.79884081,-0.106821842,-0.882590642,1.94E-16,NOZ-6,FRA,44.12,4.33
CS77136,0.001596804,0.04773115,0.033454128,1.00130397,0.844156591,0.216207313,-0.005830989,0.938110008,0.862459786,0.073768146,-0.054532915,3.904385016,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.14335683,-1.538936572,-0.310247517,-0.688571868,0.410103863,8.88E-16,Nyl-2,SWE,62.9513,18.2763
CS77139,0.002246466,0.127390572,0.017634476,0.999921312,0.316875617,0.602019455,0.000329133,0.937946456,0.70716368,0.14196889,0.080775795,0.526354446,Accession,AOP23,C3,NF,C3_AOP23_NF,4,?,-1.357726588,0.761958225,-0.088488143,0.115207236,-0.108370538,8.33E-16,Obe1-15,GER,48.45,8.87
CS77140,0.004069705,0.147360851,0.027617274,0.946331033,0.404838023,0.371511201,0.01458288,0.937946456,0.561362354,0.265417288,0.209067896,1.089706101,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.444411264,0.323485328,-0.054512796,-0.207735557,0.429541404,5.33E-16,Obh-13,GER,48.39,8.96
CS77143,0.003372917,0.136610275,0.024690068,0.020591852,0.539310016,0.192602445,9.70E-05,0.904315714,0.497092959,0.344022624,0.267990528,2.800120297,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.194889603,-0.763640534,-0.544489162,0.340315484,-0.695233341,-1.94E-16,IP-Oja-0,ESP,42.34,-3
CS77144,0.00341991,0.137766474,0.024823964,0.105955446,0.470169959,0.177689383,8.94E-05,0.889831091,0.476229903,0.371485552,0.352051304,2.646021679,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.346116702,-0.480403307,-0.477765131,0.458510748,-0.358218825,-5.00E-16,Olympia-2,GRC,37.63,21.62
CS77145,0.00125038,0.053053306,0.023568371,0.999919892,0.41022928,0.476272947,0.000335072,0.937946456,0.808358581,0.104342213,0.113162702,0.861332316,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.054850851,0.325453495,-0.139699073,-0.028804861,0.195330708,5.83E-16,Omn-1,SWE,62.9308,18.3448
CS77146,0.002210695,0.073177873,0.030209883,0.999962122,0.440189664,0.455347979,0.000158432,0.937946456,0.714505016,0.172161342,0.104303925,0.966710482,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.046592804,0.196007579,-0.150075022,-0.077748478,0.219964666,4.16E-16,Omn-5,SWE,62.9308,18.3448
CS77151,0.001211164,0.050039135,0.024204335,0.979858474,0.525083726,0.283002924,0.025848602,1.016960663,0.678839222,0.224459998,0.166064748,1.855400357,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.400539339,-0.074057457,-0.177046191,-0.742701892,0.536570213,9.58E-16,Orast-1,ROU,45.84,23.16
CS77152,0.003252478,0.12801111,0.025407779,0.145175988,0.708241433,0.159110577,0.000198907,0.915781986,0.697719897,0.163046167,0.132449083,4.451253,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.69148846,-1.380532802,-0.540514189,-0.057906621,-0.6643444,3.61E-16,IP-Orb-10,ESP,42.97,-1.23
CS77154,0.00116515,0.038999028,0.029876386,1.002299102,0.896699024,0.250241306,-0.010280943,0.938110008,0.87957128,0.04684894,-0.136659386,3.583337378,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.464934893,-1.741596254,-0.342477619,-0.724183055,0.209056765,0,Ost-0,SWE,60.25,18.37
CS77155,0.004017335,0.160635022,0.025009086,0.016002783,0.396899614,0.136046285,0.000104165,0.946952608,0.503015434,0.316305008,0.466949936,2.917386642,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.8663074,-0.212176789,-0.685995673,0.573617476,-0.222549917,-1.11E-16,IP-Ovi-1,ESP,43.38,-5.87
CS77156,0.001469128,0.07070487,0.020778314,0.979173388,-0.003203409,0.123441047,0.032017957,0.937946456,0.457013161,0.426658485,0.847744405,-0.02595092,Accession,MSO,C3,NF,C3_MSO_NF,6,3MSO,1.868774922,1.851069114,0.039582342,0.340912611,2.096523633,-4.44E-16,Oy-0,NOR,60.385543,6.193019
cs77158,0.000899462,0.033603878,0.026766613,0.963004024,0.58522625,0.313852572,0.003321349,1.320213416,0.756534261,0.18042488,0.097599828,1.86465335,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.775498039,-0.158155435,-1.237996,-0.914465355,0.399070713,2.39E-15,IP-Pad-0,ESP,41.34,0.99
CS77159,0.000715389,0.021255959,0.033655928,0.442159041,0.723784454,0.143499564,0.000182761,0.606460723,0.832808456,0.13396193,0.13253322,5.04380943,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.326091031,-1.568526608,0.416586987,0.22414729,-0.105343346,-1.67E-15,IP-Pal-0,ESP,42.34,1.3
CS77161,0.003235047,0.15316751,0.021120974,0.990317885,0.61423621,0.348435497,0.000187204,0.937946456,0.628041157,0.208400474,0.03714109,1.762840512,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.048332275,-0.546937094,-0.197223876,-0.379869539,0.283996454,7.22E-16,Panik-1,RUS,53.05,52.15
CS77162,0.004921483,0.205659117,0.023930293,0.958216184,0.459340568,0.456512568,0.002462468,1.40676863,0.509587737,0.272198502,0.081684396,1.006194792,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.061277023,0.475779274,-1.428094046,-0.822014615,0.08705741,3.11E-15,Panke-1,RUS,53.82,80.31
CS77163,0.003282427,0.16666257,0.019695046,0.989447769,0.661912245,0.325107377,0.000238246,-0.747524752,0.639801803,0.175607865,0.012742132,2.035980392,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.011761965,-2.042621924,4.417931348,2.004853619,0.303495207,-8.77E-15,Parti-1,RUS,52.99,52.16
CS77164,0.001863867,0.112685161,0.016540483,0.999858013,0.276873079,0.595757823,0.000593896,0.937946456,0.795180584,0.083881952,0.126775202,0.464740988,Accession,AOP23,C3,NF,C3_AOP23_NF,4,?,-1.213217526,0.914885028,-0.088247415,0.190266275,-0.011353382,6.66E-16,Paw-26,USA,42.148,-86.431
CS77166,0.001470073,0.049683582,0.029588708,0.062207106,0.541130309,0.126549517,0.000180091,0.943395658,0.771707232,0.154635275,0.332140083,4.276036144,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.431999166,-0.762224811,-0.66161359,0.277284645,-0.37485924,-2.22E-16,IP-Pds-1,ESP,42.87,-6.45
CS77167,0.001617924,0.073837394,0.021911987,1.001929961,0.848257547,0.235213576,-0.008630249,0.938110008,0.824717543,0.076094925,-0.074840874,3.606329027,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.251416239,-1.555284521,-0.331461708,-0.65398613,0.346904221,3.33E-16,IP-Pee-0,ESP,40.78,-3.62
cs77168,0.003370511,0.147027406,0.022924372,0.999441204,0.568332187,0.348696237,0.002504355,0.938091166,0.520634015,0.279390158,0.080467221,1.629877605,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.922359362,-0.354797298,-0.169767687,-0.335607047,0.371988727,4.44E-16,Pent-23,USA,43.7623,-86.3929
CS77169,0.001658324,0.066009356,0.02512256,0.438052729,0.642100385,0.120296616,0.00017131,0.73074085,0.730995087,0.19146114,0.237431689,5.337642968,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.667247394,-1.170677047,0.064552861,0.209861848,0.126843419,-1.28E-15,IP-Per-0,ESP,37.6,-1.12
CS77170,0.004935189,0.229032654,0.021547971,0.929261545,-0.010637381,0.806085695,0.000308645,0.937946456,0.612701908,0.123897326,0.204243041,-0.013196341,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.246712533,2.12606882,-0.032612757,0.725980975,-0.396891743,1.04E-15,Petergof,RUS,59,29
CS77171,0.003642087,0.155843977,0.023370085,0.992663573,0.4728184,0.327145316,0.026084107,0.937946456,0.507676029,0.310388429,0.173952177,1.445285557,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.464294271,0.100329478,0.065184233,-0.548844767,0.488715569,4.86E-16,Pfn-10,GER,48.54,9.09
CS77172,0.004423013,0.15508938,0.028519122,0.999957684,0.137878793,0.729381741,0.000176996,0.937946456,0.649725886,0.163240403,0.13256247,0.189035159,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.422017776,1.531732552,-0.038018923,0.427712536,-0.257210275,1.19E-15,Pfn-N2.2-6,GER,48.56,9.11
CS77173,0.003688246,0.128812745,0.028632617,-0.002261862,0.727965217,0.11914742,0.00013855,0.973664457,0.63896213,0.207711121,0.152748813,6.109785819,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.01432351,-1.49570154,-0.77330227,-0.095571773,-0.810071602,1.67E-16,PHW-2,ITA,43.7703,11.2547
CS77174,0.006261114,0.210686011,0.029717749,0.99026742,-0.004635409,0.938025174,0.005704039,0.937946456,0.57918283,0.206157471,0.060906196,-0.004941668,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.929155597,2.227277818,0.100907168,0.551360163,-0.832356669,1.05E-15,PHW-34,FRA,48.6103,2.3086
CS77175,0.000840152,0.043324384,0.019392128,1.001487999,0.778432894,0.289664095,-0.006653917,0.938110008,0.812711997,0.111521335,-0.061443072,2.687364113,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.290978923,-1.243824084,-0.288789258,-0.568577616,0.258519486,3.33E-16,IP-Pib-1,ESP,42.72,-3.44
CS77176,0.000884061,0.02993148,0.029536161,0.99081868,0.694862814,0.277632689,0.000207118,0.937946456,0.802604913,0.134696042,0.027297379,2.502813401,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.95917747,-0.901533994,-0.225728392,-0.51603472,0.403322299,2.22E-16,IP-Pie-0,ESP,40.46,-5.32
CS77177,0.002985219,0.095388744,0.031295296,-0.030449553,0.888185716,0.00758127,0.001860691,1.002456716,0.607532673,0.275455293,0.102372323,117.1552621,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.103057145,-2.165812085,-0.890848191,-0.431877662,-0.745085229,3.61E-16,Pigna-1,ITA,41.18,14.18
CS77178,0.00168212,0.068527879,0.024546506,0.970453239,0.423962613,0.237404469,0.000311229,1.083942526,0.813930827,0.107859179,0.338321689,1.785824063,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,0.025465384,0.232540762,-0.649112414,-0.183312584,1.024397465,1.17E-15,IP-Pil-0,ESP,40.46,-4.26
CS77179,0.004554547,0.164052869,0.027762678,0.296107577,0.597645801,0.184623391,0.000122764,0.894228573,0.587349677,0.241766698,0.217608045,3.237107703,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,0.689198853,-0.891796377,-0.41323442,0.108081794,-0.287284372,-2.60E-16,IP-Piq-0,ESP,42.1,-2.56
CS77181,0.004232802,0.12744279,0.03321335,0.009182869,0.511121042,0.227147707,9.97E-05,0.955162222,0.599234824,0.248752564,0.261631517,2.250170381,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.132522366,-0.599300725,-0.674297501,0.315819115,-0.794746506,4.30E-16,PLY-20,FRA,48.59,4.24
CS77182,0.002877882,0.19218391,0.014974625,0.968009422,-0.007907292,0.939730112,0.000229431,0.937946456,0.540437304,0.239838726,0.067947749,-0.008414429,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.91488589,2.208979978,0.035917553,0.663089851,-0.841428246,1.22E-15,Pn-0,FRA,48.0653,-2.96591
CS77183,0.001654395,0.097310609,0.017001178,0.821676842,0.461402225,0.275924802,0.122399267,0.937946456,0.712231055,0.178178358,0.140273705,1.672202794,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,0.34444076,0.451434736,0.982277233,-2.097281944,-0.135744476,1.17E-15,PNA3.10,USA,42.0945,-86.3253
CS77184,0.001849612,0.08224771,0.02248831,0.951729765,0.729520591,0.27323347,-0.006353148,0.952134156,0.794836121,0.100719841,0.003599087,2.669953254,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-1.007490778,-1.071286734,-0.350009974,-0.469896055,0.322707559,5.00E-16,PNA3.40,USA,42.0945,-86.3253
CS77187,0.002804363,0.103843585,0.027005645,0.015889781,0.692202675,0.096267497,0.000106549,0.962519565,0.577895953,0.286366942,0.211423279,7.190408966,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.196876365,-1.371476369,-0.745292331,-0.011272344,-0.62379476,5.33E-17,Podvi-1,BUL,41.57,24.84
cs77189,0.000567889,0.019283294,0.029449792,0.997961775,0.248540952,0.584264838,0.009134708,0.938091166,0.895270966,0.059624869,0.158059501,0.425390912,Accession,OH,C3,NF,C3_OH_NF,8,3OHP,-1.04933749,1.053604058,-0.004978172,0.101391576,0.034222669,9.71E-16,IP-Prd-0,ESP,41.14,-3.68
CS77190,0.001851904,0.071283838,0.025979297,0.999952756,0.665313775,0.302906303,0.00019761,0.937946456,0.760956539,0.160506036,0.031582312,2.196434241,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-1.001458489,-0.768229688,-0.2119732,-0.470476337,0.378629442,3.89E-16,IP-Pru-0,ESP,42.38,1.73
CS77191,0.001945016,0.083784246,0.023214579,0.860486858,0.327197312,0.150454459,0.01048366,1.001158519,0.618324371,0.290277802,0.511864569,2.174726591,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,0.884655709,0.492661513,-0.393728529,0.029803519,1.285971894,4.44E-16,PT2.21,USA,41.3423,-86.7368
CS77192,0.003942097,0.168779801,0.02335645,0.96753637,0.241660066,0.369306342,0.035978304,1.050966787,0.653947837,0.172480792,0.353055289,0.65436208,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,0.07089493,1.142096992,-0.134041354,-0.437027711,0.659383193,1.33E-15,Pu2-8,CZE,49.42,16.36
CS77194,0.001870211,0.073343831,0.025499227,0.991446122,0.75528395,0.193999868,0.000129028,0.937946456,0.641816238,0.250447827,0.050587154,3.89321889,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.754058136,-1.185459431,-0.260398199,-0.607461489,0.609997676,0,Puk-1,SWE,56.1633,14.6806
CS77195,0.002111359,0.086860829,0.024307378,0.992713275,0.735774217,0.207535595,0.000108917,0.937946456,0.564860799,0.311238875,0.05658127,3.545291671,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.76122127,-1.101266875,-0.254586002,-0.573857106,0.597342432,1.11E-16,Puk-2,SWE,56.1633,14.6806
CS77196,0.0008765,0.031943009,0.027439494,0.980217319,0.744019574,0.230919418,0.000375364,0.937946456,0.860662443,0.080001584,0.024685644,3.221987907,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.873374535,-1.123536752,-0.247143302,-0.595333914,0.469421359,3.89E-16,IP-Pun-0,ESP,40.4,-4.77
CS77197,0.002288,0.085884361,0.026640473,0.99990625,0.552770439,0.371525055,0.000392133,0.937946456,0.807942559,0.078877278,0.075312374,1.487841618,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.988769598,-0.289754232,-0.181904163,-0.275567038,0.326889142,9.44E-16,IP-Pva-1,ESP,40.93,-3.31
CS77198,0.003712071,0.145136497,0.025576413,0.991002083,0.415136658,0.271996031,0.008387421,0.937946456,0.601668848,0.242149749,0.30447989,1.526259989,Accession,Alk,C3,NF,C3_Alk_NF,2,Allyl,-0.102485457,0.21707905,-0.142305678,-0.112603359,0.902349015,2.78E-17,PYL-6,FRA,44.65,-1.16667
CS77200,0.005224003,0.185278161,0.02819546,0.011071092,0.537340974,0.156517735,9.26E-05,0.958677472,0.470644847,0.315657768,0.306048708,3.433099598,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.375340426,-0.739149778,-0.712050963,0.279981482,-0.571796479,2.22E-16,RAD-21,FRA,46.69,4.34
CS77201,0.005139778,0.226385058,0.022703698,0.982570857,-0.007265405,0.43903599,0.033607518,0.937946456,0.587325155,0.172165697,0.534621897,-0.016548541,Accession,MSO,C3,NF,C3_MSO_NF,6,3MSO,0.446664142,2.05971716,0.185850111,0.22537152,0.900854708,5.55E-16,Rak-2,CZE,49,16
CS77202,0.00196342,0.082518977,0.023793557,0.874712548,0.504866482,0.392411423,0.000247019,0.354330709,0.750971574,0.14019665,0.102475076,1.286574377,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.753120645,-0.591275258,1.377984063,0.73100008,0.124201483,-2.72E-15,Rakit-1,RUS,51.87,80.06
CS77204,0.001506376,0.058809816,0.025614363,0.976959238,0.51736925,0.399418088,0.002179078,1.409251944,0.591279893,0.28737435,0.081033584,1.29530751,Accession,Alk,C3,F,C3_Alk_F,1,Allyl,-0.995272255,0.225033884,-1.453908244,-0.925707745,0.23038282,3.28E-15,Rakit-3,RUS,51.84,80.06
CS77206,0.002105919,0.086372581,0.0243818,0.009999192,0.52452193,0.081928039,0.000198213,1.00045558,0.731472407,0.170501603,0.393351817,6.402227338,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.751373991,-0.700842384,-0.856317852,0.264610814,-0.267146856,-3.33E-16,IP-Rds-0,ESP,41.86,2.99
CS77207,0.001273184,0.041093657,0.030982494,0.025455252,0.611567056,0.133332865,0.000192979,0.841241551,0.803521884,0.137816052,0.254907099,4.586769035,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.252511692,-1.125391909,-0.392750302,0.305975501,-0.596031557,-7.36E-16,IP-Reg-0,POR,39.29,-7.4
CS77208,0.002937394,0.078001652,0.0376581,0.001869364,0.575894604,0.115587788,7.71E-05,0.880499131,0.618019283,0.283649679,0.308440467,4.982313564,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.465955417,-0.976896972,-0.517970986,0.336669311,-0.503362146,-3.05E-16,IP-Rei-0,POR,38.75,-7.59
cs77209,0.000579232,0.026340248,0.021990377,0.109615433,0.556878118,0.125129018,0.007012086,0.681218879,0.852556086,0.104021817,0.310980778,4.450431471,Accession,Alk,C4,F,C4_Alk_F,9,OH-But,1.361049439,-0.978096596,0.146707566,0.489657509,-0.349978942,-1.19E-15,IP-Rel-0,ESP,38.6,-2.7
